Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Saarbrücken,1.53,1.71,-0.18,0.75,1.71,-0.96,0.77,0.00,0.77,1.53,1.71,-0.18,0,2,-2,-1.82,66.80,66.56,43.46,1.12,0.55,237,22,18,10,16.07,18.18,8.66,3,7,33,10,13,173.3,84.83,22.53,11.28,61.0,32.21,0,Alemannia Aachen 2-0 Saarbrücken,2025-11-02
Alemannia Aachen,1.71,1.53,0.18,1.71,0.75,0.96,0.00,0.77,-0.77,1.71,1.53,0.18,2,0,2,1.82,33.20,33.44,44.98,0.55,1.12,130,4,10,18,18.18,16.07,13.95,7,3,2,0,11,31.0,15.17,177.2,88.72,128.4,67.79,2,Alemannia Aachen 2-0 Saarbrücken,2025-11-02
Schweinfurt,2.03,2.19,-0.16,1.24,2.00,-0.76,0.03,0.19,-0.16,1.27,2.19,-0.92,1,2,-1,-0.84,44.80,42.26,46.11,0.41,0.65,161,10,17,24,41.46,36.92,10.15,3,7,16,4,16,58.5,30.33,46.07,50.96,52.37,27.51,3,Rot-Weiss Essen 2-1 Schweinfurt,2025-11-02
Rot-Weiss Essen,2.19,2.03,0.16,2.00,1.24,0.76,0.19,0.03,0.16,2.19,1.27,0.92,2,1,1,0.84,55.20,57.74,52.08,0.65,0.41,262,18,24,17,36.92,41.46,8.76,7,3,33,12,11,134.4,69.67,44.33,49.04,138.03,72.49,6,Rot-Weiss Essen 2-1 Schweinfurt,2025-11-02
Waldhof Mannheim,4.81,4.16,0.65,4.02,2.97,1.05,0.79,1.19,-0.40,4.81,4.16,0.65,0,2,-2,-2.65,56.50,54.71,42.77,1.95,1.36,157,22,23,19,11.79,13.97,8.46,3,4,26,4,21,121.4,58.06,34.8,35.9,109.53,50.61,2,Hoffenheim II 2-0 Waldhof Mannheim,2025-11-02
Hoffenheim II,4.16,4.81,-0.65,2.97,4.02,-1.05,1.19,0.79,0.40,4.16,4.81,-0.65,2,0,2,2.65,43.50,45.29,42.84,1.36,1.95,141,15,19,23,13.97,11.79,10.32,4,3,18,5,17,87.7,41.94,62.13,64.1,106.87,49.39,0,Hoffenheim II 2-0 Waldhof Mannheim,2025-11-02
Verl,2.25,3.66,-1.41,2.23,1.96,0.27,0.02,1.71,-1.69,2.25,3.66,-1.41,2,2,0,1.41,60.00,46.72,40.99,0.56,0.76,183,11,12,21,21.43,27.63,9.06,5,4,10,5,10,68.6,41.96,24.8,19.59,41.7,23.01,2,Hansa Rostock 2-2 Verl,2025-11-01
Hansa Rostock,3.66,2.25,1.41,1.96,2.23,-0.27,1.71,0.02,1.69,3.66,2.25,1.41,2,2,0,-1.41,40.00,53.28,45.47,0.76,0.56,162,19,21,12,27.63,21.43,12.89,4,5,17,8,19,94.9,58.04,101.8,80.41,139.5,76.99,4,Hansa Rostock 2-2 Verl,2025-11-01
Energie Cottbus,1.00,1.27,-0.27,0.38,0.38,0.00,0.62,0.13,0.49,1.00,0.51,0.49,0,3,-3,-2.73,48.70,55.97,48.59,0.62,0.25,211,14,15,10,24.19,40.0,12.24,5,6,24,14,13,120.9,61.25,50.73,60.44,113.83,54.05,1,1860 München 3-0 Energie Cottbus,2025-11-01
1860 München,1.27,1.00,0.27,0.38,0.38,0.00,0.13,0.62,-0.49,0.51,1.00,-0.49,3,0,3,2.73,51.30,44.03,41.65,0.25,0.62,152,6,10,15,40.0,24.19,11.73,6,5,14,6,10,76.5,38.75,33.2,39.56,96.77,45.95,3,1860 München 3-0 Energie Cottbus,2025-11-01
Wehen Wiesbaden,1.63,2.46,-0.83,1.63,1.93,-0.30,0.00,0.53,-0.53,1.63,2.46,-0.83,2,0,2,2.83,49.10,51.06,43.40,0.44,0.82,139,5,9,17,20.45,20.73,9.86,9,6,14,2,12,69.4,46.39,62.87,60.84,99.73,57.93,1,Havelse 0-2 Wehen Wiesbaden,2025-11-01
Havelse,2.46,1.63,0.83,1.93,1.63,0.30,0.53,0.00,0.53,2.46,1.63,0.83,0,2,-2,-2.83,50.90,48.94,40.51,0.82,0.44,143,10,17,9,20.73,20.45,8.12,6,9,17,8,21,80.2,53.61,40.47,39.16,72.43,42.07,1,Havelse 0-2 Wehen Wiesbaden,2025-11-01
MSV Duisburg,0.33,2.26,-1.93,0.33,2.03,-1.70,0.00,0.24,-0.24,0.33,2.26,-1.93,0,0,0,1.93,50.40,43.94,42.11,0.26,0.64,166,7,6,15,23.08,23.44,9.95,12,4,8,0,14,33.6,19.79,41.13,42.14,32.6,17.8,1,Osnabrück 0-0 MSV Duisburg,2025-11-01
Osnabrück,2.26,0.33,1.93,2.03,0.33,1.70,0.24,0.00,0.24,2.26,0.33,1.93,0,0,0,-1.93,49.60,56.06,46.44,0.64,0.26,209,16,15,6,23.44,23.08,13.83,4,12,23,6,7,136.2,80.21,56.47,57.86,150.53,82.2,3,Osnabrück 0-0 MSV Duisburg,2025-11-01
Jahn Regensburg,2.24,2.65,-0.41,1.73,1.06,0.67,0.51,1.59,-1.08,2.24,2.65,-0.41,3,4,-1,-0.59,47.20,45.65,44.34,0.92,0.81,133,16,21,18,22.83,22.22,7.00,3,3,18,7,16,74.8,51.84,46.07,66.89,88.87,60.39,3,Erzgebirge Aue 4-3 Jahn Regensburg,2025-11-01
Erzgebirge Aue,2.65,2.24,0.41,1.06,1.73,-0.67,1.59,0.51,1.08,2.65,2.24,0.41,4,3,1,0.59,52.80,54.35,44.86,0.81,0.92,155,14,18,21,22.22,22.83,9.10,3,3,25,10,14,69.5,48.16,22.8,33.11,58.3,39.61,4,Erzgebirge Aue 4-3 Jahn Regensburg,2025-11-01
Stuttgart II,4.01,1.75,2.26,3.96,1.06,2.90,0.05,0.69,-0.64,4.01,1.75,2.26,3,1,2,-0.26,58.30,64.57,48.27,0.81,0.66,210,13,19,7,23.46,10.61,6.71,6,8,23,9,11,140.8,75.74,24.8,23.94,114.37,71.82,2,Ulm 1-3 Stuttgart II,2025-11-01
Ulm,1.75,4.01,-2.26,1.06,3.96,-2.90,0.69,0.05,0.64,1.75,4.01,-2.26,1,3,-2,0.26,41.70,35.43,44.19,0.66,0.81,125,10,7,19,10.61,23.46,9.45,8,6,12,5,21,45.1,24.26,78.8,76.06,44.87,28.18,0,Ulm 1-3 Stuttgart II,2025-11-01
Ingolstadt,1.61,3.33,-1.72,1.46,3.29,-1.83,0.15,0.05,0.10,1.61,3.33,-1.72,1,3,-2,-0.28,42.90,42.63,41.11,0.72,1.13,144,9,8,20,11.11,17.7,13.77,7,5,17,3,15,26.8,18.11,63.33,69.24,43.13,31.83,1,Viktoria Köln 3-1 Ingolstadt,2025-10-31
Viktoria Köln,3.33,1.61,1.72,3.29,1.46,1.83,0.05,0.15,-0.10,3.33,1.61,1.72,3,1,2,0.28,57.10,57.37,43.58,1.13,0.72,196,18,20,8,17.7,11.11,12.22,5,7,21,9,10,121.2,81.89,28.13,30.76,92.37,68.17,8,Viktoria Köln 3-1 Ingolstadt,2025-10-31
Rot-Weiss Essen,1.20,2.89,-1.69,1.20,1.95,-0.75,0.00,0.94,-0.94,1.20,2.89,-1.69,1,1,0,1.69,61.70,49.26,45.04,0.29,2.07,202,3,13,20,44.83,9.66,7.61,5,6,14,2,8,80.3,38.75,11.8,10.23,32.73,16.06,1,MSV Duisburg 1-1 Rot-Weiss Essen,2025-10-26
MSV Duisburg,2.89,1.20,1.69,1.95,1.20,0.75,0.94,0.00,0.94,2.89,1.20,1.69,1,1,0,-1.69,38.30,50.74,47.70,2.07,0.29,157,19,20,13,9.66,44.83,12.83,6,5,32,10,13,126.9,61.25,103.6,89.77,171.13,83.94,3,MSV Duisburg 1-1 Rot-Weiss Essen,2025-10-26
Hansa Rostock,2.75,2.86,-0.11,1.88,1.03,0.85,0.11,0.31,-0.20,1.99,1.34,0.65,4,2,2,2.11,44.90,51.3,44.09,0.91,1.0,179,13,18,9,19.78,9.0,12.05,3,4,15,6,13,115.4,62.24,79.87,62.92,156.97,83.61,1,Viktoria Köln 2-4 Hansa Rostock,2025-10-26
Viktoria Köln,2.86,2.75,0.11,1.03,1.88,-0.85,0.31,0.11,0.20,1.34,1.99,-0.65,2,4,-2,-2.11,55.10,48.7,41.68,1.0,0.91,187,15,9,18,9.0,19.78,11.63,4,3,18,4,14,70.0,37.76,47.07,37.08,30.77,16.39,6,Viktoria Köln 2-4 Hansa Rostock,2025-10-26
Erzgebirge Aue,1.62,1.63,-0.01,1.17,1.40,-0.23,0.44,0.24,0.20,1.62,1.63,-0.01,1,1,0,0.01,49.30,46.52,44.40,0.84,1.17,193,10,16,13,19.05,11.11,15.83,3,7,19,8,15,86.2,48.08,49.4,49.07,61.43,27.85,1,Hoffenheim II 1-1 Erzgebirge Aue,2025-10-26
Hoffenheim II,1.63,1.62,0.01,1.40,1.17,0.23,0.24,0.44,-0.20,1.63,1.62,0.01,1,1,0,-0.01,50.70,53.48,48.89,1.17,0.84,254,12,13,16,11.11,19.05,9.24,7,3,12,4,11,93.1,51.92,51.27,50.93,159.13,72.15,2,Hoffenheim II 1-1 Erzgebirge Aue,2025-10-26
Osnabrück,3.11,1.30,1.81,2.43,1.26,1.17,0.68,0.04,0.64,3.11,1.30,1.81,2,1,1,-0.81,50.20,58.02,51.08,1.12,0.77,239,18,21,14,18.75,18.18,13.61,5,5,32,10,10,141.8,73.43,59.4,61.28,167.53,88.17,2,Schweinfurt 1-2 Osnabrück,2025-10-25
Schweinfurt,1.30,3.11,-1.81,1.26,2.43,-1.17,0.04,0.68,-0.64,1.30,3.11,-1.81,1,2,-1,0.81,49.80,41.98,44.73,0.77,1.12,172,10,14,21,18.18,18.75,12.44,5,5,18,2,9,51.3,26.57,37.53,38.72,22.47,11.83,3,Schweinfurt 1-2 Osnabrück,2025-10-25
Ulm,0.54,2.19,-1.65,0.25,1.99,-1.74,0.29,0.20,0.09,0.54,2.19,-1.65,0,5,-5,-3.35,35.60,41.5,41.32,0.58,0.61,141,4,5,18,8.62,29.51,18.66,9,6,15,7,11,37.9,20.65,139.07,81.23,53.72,16.25,0,Verl 5-0 Ulm,2025-10-25
Verl,2.19,0.54,1.65,1.99,0.25,1.74,0.20,0.29,-0.09,2.19,0.54,1.65,5,0,5,3.35,64.40,58.5,42.71,0.61,0.58,253,16,18,5,29.51,8.62,12.00,6,9,6,4,12,145.6,79.35,32.13,18.77,276.87,83.75,3,Verl 5-0 Ulm,2025-10-25
Stuttgart II,2.72,1.53,1.19,1.37,1.13,0.24,0.60,0.40,0.20,1.96,1.53,0.43,2,3,-1,-2.19,55.30,57.18,46.50,0.82,1.14,219,15,18,12,21.95,10.53,10.14,4,6,15,4,11,117.2,64.36,35.2,31.37,114.63,55.41,3,Jahn Regensburg 3-2 Stuttgart II,2025-10-25
Jahn Regensburg,1.53,2.72,-1.19,1.13,1.37,-0.24,0.40,0.60,-0.20,1.53,1.96,-0.43,3,2,1,2.19,44.70,42.82,45.63,1.14,0.82,159,14,12,18,10.53,21.95,10.64,6,4,30,8,12,64.9,35.64,77.0,68.63,92.23,44.59,0,Jahn Regensburg 3-2 Stuttgart II,2025-10-25
Havelse,2.51,4.11,-1.60,2.51,4.01,-1.50,0.00,0.10,-0.10,2.51,4.11,-1.60,3,4,-1,0.60,42.00,38.35,42.12,0.68,1.26,116,7,11,15,16.18,11.9,11.58,2,7,14,2,15,27.6,15.85,46.07,57.49,32.2,14.38,3,Energie Cottbus 4-3 Havelse,2025-10-25
Energie Cottbus,4.11,2.51,1.60,4.01,2.51,1.50,0.10,0.00,0.10,4.11,2.51,1.60,4,3,1,-0.60,58.00,61.65,46.44,1.26,0.68,217,13,15,11,11.9,16.18,8.05,7,2,21,4,19,146.5,84.15,34.07,42.51,191.7,85.62,0,Energie Cottbus 4-3 Havelse,2025-10-25
Saarbrücken,0.53,1.51,-0.98,0.48,1.39,-0.91,0.05,0.12,-0.07,0.53,1.51,-0.98,1,2,-1,-0.02,47.00,45.75,43.07,0.68,1.3,170,7,5,19,7.35,14.62,18.95,2,5,14,2,7,40.7,26.28,36.87,42.38,32.43,19.2,1,Ingolstadt 2-1 Saarbrücken,2025-10-25
Ingolstadt,1.51,0.53,0.98,1.39,0.48,0.91,0.12,0.05,0.07,1.51,0.53,0.98,2,1,1,0.02,53.00,54.25,45.62,1.3,0.68,206,19,19,5,14.62,7.35,10.62,5,2,36,7,10,114.2,73.72,50.13,57.62,136.5,80.8,4,Ingolstadt 2-1 Saarbrücken,2025-10-25
1860 München,0.85,2.01,-1.16,0.76,2.01,-1.25,0.10,0.00,0.10,0.85,2.01,-1.16,1,3,-2,-0.84,46.60,39.67,41.32,0.44,0.43,147,9,14,19,31.82,44.19,12.53,4,4,12,1,16,74.6,36.11,61.6,62.94,65.83,33.25,4,Waldhof Mannheim 3-1 1860 München,2025-10-25
Waldhof Mannheim,2.01,0.85,1.16,2.01,0.76,1.25,0.00,0.10,-0.10,2.01,0.85,1.16,3,1,2,0.84,53.40,60.33,48.95,0.43,0.44,245,15,19,14,44.19,31.82,10.36,4,4,21,7,13,132.0,63.89,36.27,37.06,132.17,66.75,3,Waldhof Mannheim 3-1 1860 München,2025-10-25
Alemannia Aachen,2.03,2.87,-0.84,1.11,1.65,-0.54,0.15,0.46,-0.31,1.27,2.11,-0.84,2,1,1,1.84,35.90,37.04,44.33,0.51,1.45,126,9,13,16,25.49,11.03,14.90,7,8,6,4,13,73.6,39.85,102.27,94.11,145.57,79.47,2,Wehen Wiesbaden 1-2 Alemannia Aachen,2025-10-24
Wehen Wiesbaden,2.87,2.03,0.84,1.65,1.11,0.54,0.46,0.15,0.31,2.11,1.27,0.84,1,2,-1,-1.84,64.10,62.96,45.08,1.45,0.51,233,21,16,13,11.03,25.49,7.46,8,7,33,7,14,111.1,60.15,6.4,5.89,37.6,20.53,3,Wehen Wiesbaden 1-2 Alemannia Aachen,2025-10-24
Jahn Regensburg,2.82,0.78,2.04,2.82,0.71,2.11,0.00,0.07,-0.07,2.82,0.78,2.04,2,1,1,-1.04,54.10,53.01,43.24,1.15,0.65,176,10,13,11,11.3,16.92,8.26,3,5,13,1,15,100.2,58.32,23.53,30.56,89.6,54.33,1,Havelse 1-2 Jahn Regensburg,2025-10-19
Havelse,0.78,2.82,-2.04,0.71,2.82,-2.11,0.07,0.00,0.07,0.78,2.82,-2.04,1,2,-1,1.04,45.90,46.99,46.28,0.65,1.15,182,9,11,13,16.92,11.3,10.15,5,3,19,4,16,71.6,41.68,53.47,69.44,75.33,45.67,5,Havelse 1-2 Jahn Regensburg,2025-10-19
MSV Duisburg,0.99,2.10,-1.11,0.69,1.84,-1.15,0.30,0.27,0.03,0.99,2.10,-1.11,1,3,-2,-0.89,61.30,71.59,47.71,0.62,0.34,235,10,15,11,24.19,32.35,9.12,3,1,24,8,18,146.4,76.69,38.67,33.18,101.07,69.83,4,1860 München 3-1 MSV Duisburg,2025-10-19
1860 München,2.10,0.99,1.11,1.84,0.69,1.15,0.27,0.30,-0.03,2.10,0.99,1.11,3,1,2,0.89,38.70,28.41,37.46,0.34,0.62,89,11,11,15,32.35,24.19,12.91,1,3,12,3,14,44.5,23.31,77.87,66.82,43.67,30.17,4,1860 München 3-1 MSV Duisburg,2025-10-19
Energie Cottbus,2.67,0.58,2.09,1.58,0.58,1.00,0.33,0.00,0.33,1.91,0.58,1.33,2,1,1,-1.09,49.40,50.88,48.79,0.98,0.51,206,11,13,8,13.27,15.69,10.50,2,4,18,5,18,109.3,55.94,65.4,64.67,126.53,66.39,1,Ulm 1-2 Energie Cottbus,2025-10-19
Ulm,0.58,2.67,-2.09,0.58,1.58,-1.00,0.00,0.33,-0.33,0.58,1.91,-1.33,1,2,-1,1.09,50.60,49.12,45.07,0.51,0.98,181,10,8,13,15.69,13.27,10.24,4,2,18,4,20,86.1,44.06,35.73,35.33,64.07,33.61,0,Ulm 1-2 Energie Cottbus,2025-10-19
Viktoria Köln,1.11,1.84,-0.73,1.10,1.68,-0.58,0.01,0.16,-0.15,1.11,1.84,-0.73,0,1,-1,-0.27,46.40,54.06,47.87,1.02,0.28,214,12,12,14,11.76,50.0,12.65,10,4,20,3,13,104.6,52.56,66.47,74.13,115.53,59.52,3,Rot-Weiss Essen 1-0 Viktoria Köln,2025-10-18
Rot-Weiss Essen,1.84,1.11,0.73,1.68,1.10,0.58,0.16,0.01,0.15,1.84,1.11,0.73,1,0,1,0.27,53.60,45.94,44.13,0.28,1.02,211,5,14,12,50.0,11.76,13.31,4,10,19,4,6,94.4,47.44,23.2,25.87,78.57,40.48,5,Rot-Weiss Essen 1-0 Viktoria Köln,2025-10-18
Wehen Wiesbaden,1.30,2.77,-1.47,0.49,1.79,-1.30,0.05,0.22,-0.17,0.54,2.01,-1.47,0,3,-3,-1.53,45.30,38.97,44.20,0.47,0.81,173,9,7,23,14.89,28.4,13.54,1,4,18,4,11,55.3,22.26,48.53,55.24,42.87,16.22,2,Hansa Rostock 3-0 Wehen Wiesbaden,2025-10-18
Hansa Rostock,2.77,1.30,1.47,1.79,0.49,1.30,0.22,0.05,0.17,2.01,0.54,1.47,3,0,3,1.53,54.70,61.03,49.84,0.81,0.47,262,18,23,7,28.4,14.89,8.59,4,1,29,9,17,193.1,77.74,39.33,44.76,221.43,83.78,2,Hansa Rostock 3-0 Wehen Wiesbaden,2025-10-18
Hoffenheim II,2.50,1.15,1.35,2.50,1.08,1.42,0.00,0.07,-0.07,2.50,1.15,1.35,4,0,4,2.65,46.60,44.01,40.31,0.32,0.64,136,6,14,11,43.75,17.19,9.35,6,3,7,3,10,63.7,45.02,32.33,37.59,62.87,57.12,2,Osnabrück 0-4 Hoffenheim II,2025-10-18
Osnabrück,1.15,2.50,-1.35,1.08,2.50,-1.42,0.07,0.00,0.07,1.15,2.50,-1.35,0,4,-4,-2.65,53.40,55.99,45.23,0.64,0.32,195,19,11,14,17.19,43.75,8.13,3,6,25,6,24,77.8,54.98,53.67,62.41,47.2,42.88,2,Osnabrück 0-4 Hoffenheim II,2025-10-18
Schweinfurt,1.45,2.94,-1.49,1.29,1.09,0.20,0.17,0.33,-0.16,1.45,1.42,0.03,0,3,-3,-1.51,47.80,50.78,43.84,0.95,0.5,151,13,11,14,11.58,28.0,11.86,7,5,29,5,18,70.2,46.68,64.33,63.11,47.2,26.62,1,Stuttgart II 3-0 Schweinfurt,2025-10-18
Stuttgart II,2.94,1.45,1.49,1.09,1.29,-0.20,0.33,0.17,0.16,1.42,1.45,-0.03,3,0,3,1.51,52.20,49.22,42.35,0.5,0.95,181,6,14,11,28.0,11.58,9.45,5,7,10,3,14,80.2,53.32,37.6,36.89,130.1,73.38,1,Stuttgart II 3-0 Schweinfurt,2025-10-18
Verl,2.88,1.71,1.17,2.68,1.10,1.58,0.20,0.61,-0.41,2.88,1.71,1.17,4,2,2,0.83,59.70,57.1,45.77,0.77,0.64,280,12,19,17,24.68,26.56,10.31,6,5,10,7,8,159.8,64.28,32.93,21.05,126.03,56.98,2,Saarbrücken 2-4 Verl,2025-10-18
Saarbrücken,1.71,2.88,-1.17,1.10,2.68,-1.58,0.61,0.20,0.41,1.71,2.88,-1.17,2,4,-2,-0.83,40.30,42.9,47.40,0.64,0.77,197,12,17,19,26.56,24.68,16.67,5,6,27,9,14,88.8,35.72,123.47,78.95,95.17,43.02,0,Saarbrücken 2-4 Verl,2025-10-18
Ingolstadt,2.63,1.91,0.72,2.42,1.84,0.58,0.21,0.07,0.14,2.63,1.91,0.72,1,0,1,0.28,55.00,38.83,40.84,0.74,0.88,153,12,18,20,24.32,22.73,8.55,4,8,22,8,12,83.4,43.8,30.53,31.01,74.0,35.73,1,Alemannia Aachen 0-1 Ingolstadt,2025-10-18
Alemannia Aachen,1.91,2.63,-0.72,1.84,2.42,-0.58,0.07,0.21,-0.14,1.91,2.63,-0.72,0,1,-1,-0.28,45.00,61.17,49.17,0.88,0.74,196,17,20,18,22.73,24.32,10.62,8,4,21,7,15,107.0,56.2,67.93,68.99,133.1,64.27,2,Alemannia Aachen 0-1 Ingolstadt,2025-10-18
Waldhof Mannheim,2.69,1.75,0.94,2.60,1.59,1.01,0.09,0.16,-0.07,2.69,1.75,0.94,2,0,2,1.06,43.40,42.29,40.91,0.54,0.85,143,9,13,16,24.07,18.82,19.04,2,4,12,4,7,77.3,39.62,71.53,60.38,93.5,60.05,0,Erzgebirge Aue 0-2 Waldhof Mannheim,2025-10-17
