Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Bourg-Péronnas,1.83,1.06,0.77,1.33,1.06,0.27,0.50,0.00,0.50,1.83,1.06,0.77,0,1,-1,-1.77,52.00,47.32,42.92,0.33,0.74,170,11,13,8,39.39,10.81,12.17,5,2,18,5,9,78.7,55.38,24.47,28.02,58.33,41.74,0,Caen 1-0 Bourg-Péronnas,2025-11-21
Caen,1.06,1.83,-0.77,1.06,1.33,-0.27,0.00,0.50,-0.50,1.06,1.83,-0.77,1,0,1,1.77,48.00,52.68,47.92,0.74,0.33,201,10,8,13,10.81,39.39,12.71,2,5,24,3,14,63.4,44.62,62.87,71.98,81.43,58.26,0,Caen 1-0 Bourg-Péronnas,2025-11-21
Villefranche,0.69,1.94,-1.25,0.42,1.94,-1.52,0.26,0.00,0.26,0.69,1.94,-1.25,0,1,-1,0.25,46.10,53.36,48.23,0.44,0.66,168,5,12,14,27.27,21.21,13.15,8,3,21,4,8,63.7,48.85,74.2,80.71,96.93,61.39,2,Paris 13 Atletico 1-0 Villefranche,2025-11-21
Paris 13 Atletico,1.94,0.69,1.25,1.94,0.42,1.52,0.00,0.26,-0.26,1.94,0.69,1.25,1,0,1,-0.25,53.90,46.64,43.20,0.66,0.44,167,7,14,12,21.21,27.27,10.38,3,8,9,1,9,66.7,51.15,17.73,19.29,60.97,38.61,0,Paris 13 Atletico 1-0 Villefranche,2025-11-21
Aubagne,3.61,2.06,1.55,2.85,1.85,1.00,0.00,0.21,-0.21,2.85,2.06,0.79,4,2,2,0.45,36.70,33.83,38.85,0.54,0.34,117,8,11,15,20.37,44.12,13.97,3,6,7,2,15,50.8,30.69,88.8,83.09,87.4,56.88,0,Orléans 2-4 Aubagne,2025-11-21
Orléans,2.06,3.61,-1.55,1.85,2.85,-1.00,0.21,0.00,0.21,2.06,2.85,-0.79,2,4,-2,-0.45,63.30,66.17,44.11,0.34,0.54,251,6,15,11,44.12,20.37,8.76,6,3,36,8,12,114.7,69.31,18.07,16.91,66.27,43.12,0,Orléans 2-4 Aubagne,2025-11-21
Quevilly-Rouen Métropole,1.02,2.03,-1.01,1.02,1.77,-0.75,0.00,0.27,-0.27,1.02,2.03,-1.01,1,2,-1,0.01,44.40,36.91,39.48,0.78,1.09,128,8,7,15,8.97,13.76,16.56,1,4,14,0,11,48.2,24.42,52.2,48.91,45.5,22.53,0,Le Puy Foot 2-1 Quevilly-Rouen Métropole,2025-11-21
Le Puy Foot,2.03,1.02,1.01,1.77,1.02,0.75,0.27,0.00,0.27,2.03,1.02,1.01,2,1,1,-0.01,55.60,63.09,49.65,1.09,0.78,277,19,15,7,13.76,8.97,11.58,4,1,25,8,11,149.2,75.58,54.53,51.09,156.43,77.47,0,Le Puy Foot 2-1 Quevilly-Rouen Métropole,2025-11-21
Concarneau,0.10,0.98,-0.88,0.10,0.77,-0.67,0.00,0.20,-0.20,0.10,0.98,-0.88,0,0,0,0.88,49.30,33.33,40.04,0.14,0.79,122,5,4,14,28.57,17.72,10.44,4,6,8,1,12,15.4,10.75,53.4,41.89,18.87,11.04,2,Rouen 0-0 Concarneau,2025-11-21
Rouen,0.98,0.10,0.88,0.77,0.10,0.67,0.20,0.00,0.20,0.98,0.10,0.88,0,0,0,-0.88,50.70,66.67,46.53,0.79,0.14,206,11,14,4,17.72,28.57,9.47,6,4,18,8,18,127.9,89.25,74.07,58.11,152.03,88.96,0,Rouen 0-0 Concarneau,2025-11-21
Versailles,1.19,1.41,-0.22,1.17,1.25,-0.08,0.01,0.16,-0.15,1.19,1.41,-0.22,3,1,2,2.22,44.90,43.75,42.43,0.42,0.7,136,9,11,19,26.19,27.14,6.85,9,7,22,5,21,58.8,38.16,49.07,64.68,82.1,52.15,1,Châteauroux 1-3 Versailles,2025-11-21
Châteauroux,1.41,1.19,0.22,1.25,1.17,0.08,0.16,0.01,0.15,1.41,1.19,0.22,1,3,-2,-2.22,55.10,56.25,47.54,0.7,0.42,219,14,19,11,27.14,26.19,7.29,7,9,24,5,17,95.3,61.84,26.8,35.32,75.33,47.85,0,Châteauroux 1-3 Versailles,2025-11-21
Stade Briochin,1.21,1.34,-0.13,1.11,1.34,-0.23,0.10,0.00,0.10,1.21,1.34,-0.13,1,3,-2,-1.87,51.40,54.04,51.18,0.56,0.6,202,12,9,13,16.07,21.67,7.86,6,1,28,6,15,66.3,51.72,62.6,68.34,83.5,58.28,0,Villefranche 3-1 Stade Briochin,2025-11-07
Villefranche,1.34,1.21,0.13,1.34,1.11,0.23,0.00,0.10,-0.10,1.34,1.21,0.13,3,1,2,1.87,48.60,45.96,43.47,0.6,0.56,145,8,13,9,21.67,16.07,8.73,1,6,16,4,14,61.9,48.28,29.0,31.66,59.77,41.72,0,Villefranche 3-1 Stade Briochin,2025-11-07
Valenciennes,0.91,1.24,-0.33,0.82,1.04,-0.22,0.09,0.19,-0.10,0.91,1.24,-0.33,1,1,0,0.33,44.20,54.75,46.73,0.87,0.99,181,15,12,17,13.79,17.17,11.78,11,2,13,1,13,65.9,45.64,86.8,83.46,128.13,75.26,2,Versailles 1-1 Valenciennes,2025-11-07
Versailles,1.24,0.91,0.33,1.04,0.82,0.22,0.19,0.09,0.10,1.24,0.91,0.33,1,1,0,-0.33,55.80,45.25,40.82,0.99,0.87,167,15,17,12,17.17,13.79,8.83,2,11,21,8,16,78.5,54.36,17.2,16.54,42.13,24.74,1,Versailles 1-1 Valenciennes,2025-11-07
Châteauroux,0.40,0.88,-0.48,0.31,0.70,-0.39,0.10,0.19,-0.09,0.40,0.88,-0.48,3,0,3,3.48,63.30,61.25,46.88,0.6,0.17,204,15,8,12,13.33,70.59,5.62,8,4,15,4,19,109.1,64.1,10.2,12.97,86.03,51.08,1,Quevilly-Rouen Métropole 0-3 Châteauroux,2025-11-07
Quevilly-Rouen Métropole,0.88,0.40,0.48,0.70,0.31,0.39,0.19,0.10,0.09,0.88,0.40,0.48,0,3,-3,-3.48,36.70,38.75,43.64,0.17,0.6,106,6,12,8,70.59,13.33,12.58,4,8,13,5,9,61.1,35.9,68.47,87.03,82.4,48.92,0,Quevilly-Rouen Métropole 0-3 Châteauroux,2025-11-07
Paris 13 Atletico,0.26,2.82,-2.56,0.22,2.66,-2.44,0.04,0.17,-0.13,0.26,2.82,-2.56,0,0,0,2.56,40.60,29.27,39.92,0.3,1.21,118,5,7,24,23.33,19.83,15.88,5,5,10,1,10,7.8,3.46,66.13,63.92,6.53,3.37,5,Caen 0-0 Paris 13 Atletico,2025-11-07
Caen,2.82,0.26,2.56,2.66,0.22,2.44,0.17,0.04,0.13,2.82,0.26,2.56,0,0,0,-2.56,59.40,70.73,50.62,1.21,0.3,294,20,24,7,19.83,23.33,10.71,5,5,28,8,16,217.5,96.54,37.33,36.08,187.43,96.63,1,Caen 0-0 Paris 13 Atletico,2025-11-07
Sochaux,0.64,2.76,-2.12,0.64,2.76,-2.12,0.00,0.00,0.00,0.64,2.76,-2.12,0,0,0,2.12,40.70,34.51,39.91,0.24,1.21,104,2,8,15,33.33,12.4,11.66,4,2,11,5,10,29.3,18.02,61.6,84.93,51.07,32.85,0,Fleury 0-0 Sochaux,2025-11-07
Fleury,2.76,0.64,2.12,2.76,0.64,2.12,0.00,0.00,0.00,2.76,0.64,2.12,0,0,0,-2.12,59.30,65.49,47.76,1.21,0.24,225,15,15,8,12.4,33.33,7.91,2,4,28,5,16,133.3,81.98,10.93,15.07,104.4,67.15,2,Fleury 0-0 Sochaux,2025-11-07
Dijon,1.80,3.00,-1.20,1.80,2.18,-0.38,0.00,0.06,-0.06,1.80,2.24,-0.44,2,1,1,2.20,41.20,37.23,42.00,0.59,1.3,128,10,8,16,13.56,12.31,11.50,5,7,7,2,16,38.2,21.51,91.93,76.78,67.1,58.52,1,Bourg-Péronnas 1-2 Dijon,2025-11-07
Bourg-Péronnas,3.00,1.80,1.20,2.18,1.80,0.38,0.06,0.00,0.06,2.24,1.80,0.44,1,2,-1,-2.20,58.80,62.77,45.81,1.3,0.59,218,13,16,8,12.31,13.56,8.77,7,5,32,4,9,139.4,78.49,27.8,23.22,47.57,41.48,0,Bourg-Péronnas 1-2 Dijon,2025-11-07
Orléans,0.66,3.43,-2.77,0.63,3.36,-2.73,0.03,0.07,-0.04,0.66,3.43,-2.77,0,3,-3,-0.23,62.30,59.36,43.07,0.68,0.51,229,10,7,18,10.29,35.29,11.56,3,5,26,5,11,101.5,52.16,13.8,9.17,41.1,17.33,0,Concarneau 3-0 Orléans,2025-11-07
Concarneau,3.43,0.66,2.77,3.36,0.63,2.73,0.07,0.03,0.04,3.43,0.66,2.77,3,0,3,0.23,37.70,40.64,44.18,0.51,0.68,135,11,18,7,35.29,10.29,15.47,5,3,16,5,12,93.1,47.84,136.73,90.83,196.1,82.67,2,Concarneau 3-0 Orléans,2025-11-07
Le Puy Foot,3.95,0.98,2.97,2.39,0.89,1.50,0.04,0.09,-0.05,2.43,0.98,1.45,4,1,3,0.03,50.30,58.28,48.83,1.35,0.3,216,19,13,5,9.63,16.67,10.46,7,1,17,5,14,138.4,81.65,70.13,68.62,222.17,94.75,2,Aubagne 1-4 Le Puy Foot,2025-11-07
Aubagne,0.98,3.95,-2.97,0.89,2.39,-1.50,0.09,0.04,0.05,0.98,2.43,-1.45,1,4,-3,-0.03,49.70,41.72,41.31,0.3,1.35,156,2,5,13,16.67,9.63,11.73,1,7,10,5,18,31.1,18.35,32.07,31.38,12.3,5.25,1,Aubagne 1-4 Le Puy Foot,2025-11-07
Villefranche,1.85,1.55,0.30,1.05,1.35,-0.30,0.79,0.21,0.58,1.85,1.55,0.30,1,2,-1,-1.30,55.10,40.52,41.19,0.76,0.88,115,12,10,13,13.16,14.77,7.60,1,4,11,4,19,42.6,34.89,25.47,30.22,36.7,26.45,1,Rouen 2-1 Villefranche,2025-11-01
Rouen,1.55,1.85,-0.30,1.35,1.05,0.30,0.21,0.79,-0.58,1.55,1.85,-0.30,2,1,1,1.30,44.90,59.48,47.02,0.88,0.76,145,12,13,10,14.77,13.16,9.38,4,1,17,8,14,79.5,65.11,58.8,69.78,102.03,73.55,1,Rouen 2-1 Villefranche,2025-11-01
Quevilly-Rouen Métropole,0.93,0.93,0.00,0.61,0.50,0.11,0.32,0.43,-0.11,0.93,0.93,0.00,0,2,-2,-2.00,34.90,25.85,38.36,0.41,0.39,102,4,8,18,19.51,46.15,23.00,2,12,13,3,7,36.6,16.27,152.4,93.27,40.2,20.81,0,Valenciennes 2-0 Quevilly-Rouen Métropole,2025-10-31
Valenciennes,0.93,0.93,0.00,0.50,0.61,-0.11,0.43,0.32,0.11,0.93,0.93,0.00,2,0,2,2.00,65.10,74.15,52.68,0.39,0.41,417,7,18,8,46.15,19.51,7.76,12,2,29,7,12,188.4,83.73,11.0,6.73,152.93,79.19,0,Valenciennes 2-0 Quevilly-Rouen Métropole,2025-10-31
Caen,2.25,1.31,0.94,1.49,1.25,0.24,0.00,0.06,-0.06,1.49,1.31,0.18,1,1,0,-0.94,66.10,62.12,45.73,0.67,0.83,234,15,21,12,31.34,14.46,8.67,4,2,13,2,14,155.2,77.06,1.53,1.38,79.37,47.23,1,Stade Briochin 1-1 Caen,2025-10-31
Stade Briochin,1.31,2.25,-0.94,1.25,1.49,-0.24,0.06,0.00,0.06,1.31,1.49,-0.18,1,1,0,0.94,33.90,37.88,42.07,0.83,0.67,89,8,12,21,14.46,31.34,19.82,2,4,11,2,11,46.2,22.94,109.33,98.62,88.67,52.77,1,Stade Briochin 1-1 Caen,2025-10-31
Versailles,0.74,1.79,-1.05,0.74,1.72,-0.98,0.00,0.07,-0.07,0.74,1.79,-1.05,0,2,-2,-0.95,66.40,62.78,43.85,0.53,0.27,224,11,11,14,20.75,51.85,6.36,5,2,19,3,17,110.3,61.69,10.33,7.39,26.67,13.22,2,Sochaux 2-0 Versailles,2025-10-31
Sochaux,1.79,0.74,1.05,1.72,0.74,0.98,0.07,0.00,0.07,1.79,0.74,1.05,2,0,2,0.95,33.60,37.22,43.20,0.27,0.53,108,5,14,11,51.85,20.75,15.69,2,5,10,5,14,68.5,38.31,129.53,92.61,175.03,86.78,0,Sochaux 2-0 Versailles,2025-10-31
Bourg-Péronnas,2.18,1.15,1.03,1.37,0.80,0.57,0.82,0.36,0.46,2.18,1.15,1.03,1,2,-1,-2.03,54.20,49.3,46.03,1.06,0.33,219,9,14,10,13.21,30.3,10.43,7,7,19,4,10,62.7,48.45,31.4,35.98,66.0,37.46,0,Paris 13 Atletico 2-1 Bourg-Péronnas,2025-10-31
Paris 13 Atletico,1.15,2.18,-1.03,0.80,1.37,-0.57,0.36,0.82,-0.46,1.15,2.18,-1.03,2,1,1,2.03,45.80,50.7,42.87,0.33,1.06,147,7,10,14,30.3,13.21,12.34,7,7,14,9,11,66.7,51.55,55.87,64.02,110.17,62.54,3,Paris 13 Atletico 2-1 Bourg-Péronnas,2025-10-31
Concarneau,1.21,2.03,-0.82,0.47,1.92,-1.45,0.74,0.11,0.63,1.21,2.03,-0.82,1,1,0,0.82,33.50,26.37,39.30,0.31,0.77,82,4,8,17,25.81,22.08,12.74,3,4,9,2,16,26.1,13.71,93.67,93.73,78.1,45.67,1,Le Puy Foot 1-1 Concarneau,2025-10-31
Le Puy Foot,2.03,1.21,0.82,1.92,0.47,1.45,0.11,0.74,-0.63,2.03,1.21,0.82,1,1,0,-0.82,66.50,73.63,48.51,0.77,0.31,289,11,17,8,22.08,25.81,8.93,4,3,22,2,8,164.3,86.29,6.27,6.27,92.9,54.33,7,Le Puy Foot 1-1 Concarneau,2025-10-31
Aubagne,1.44,0.89,0.55,1.23,0.70,0.53,0.21,0.19,0.02,1.44,0.89,0.55,3,0,3,2.45,40.90,31.9,42.53,0.53,0.77,116,7,13,15,24.53,19.48,20.05,2,7,12,4,9,31.1,17.82,71.13,85.43,77.73,70.75,1,Châteauroux 0-3 Aubagne,2025-10-31
Châteauroux,0.89,1.44,-0.55,0.70,1.23,-0.53,0.19,0.21,-0.02,0.89,1.44,-0.55,0,3,-3,-2.45,59.10,68.1,50.16,0.77,0.53,251,11,15,13,19.48,24.53,8.97,7,2,24,3,12,143.4,82.18,12.13,14.57,32.13,29.25,0,Châteauroux 0-3 Aubagne,2025-10-31
Fleury,0.28,2.59,-2.31,0.11,1.57,-1.46,0.17,0.26,-0.09,0.28,1.83,-1.55,1,0,1,3.31,30.50,26.17,41.82,0.2,1.14,95,4,3,21,15.0,18.42,15.24,7,11,10,3,11,16.4,6.46,97.53,93.42,42.87,28.19,0,Dijon 0-1 Fleury,2025-10-31
Dijon,2.59,0.28,2.31,1.57,0.11,1.46,0.26,0.17,0.09,1.83,0.28,1.55,0,1,-1,-3.31,69.50,73.83,51.86,1.14,0.2,324,20,21,3,18.42,15.0,6.31,11,7,46,12,12,237.5,93.54,6.87,6.58,109.2,71.81,1,Dijon 0-1 Fleury,2025-10-31
Rouen,0.45,0.50,-0.05,0.25,0.50,-0.25,0.20,0.00,0.20,0.45,0.50,-0.05,1,1,0,0.05,30.30,29.37,40.60,0.3,0.63,83,3,5,14,16.67,22.22,19.74,2,6,12,5,11,18.4,10.22,106.93,97.45,87.5,70.24,0,Caen 1-1 Rouen,2025-10-21
Caen,0.50,0.45,0.05,0.50,0.25,0.25,0.00,0.20,-0.20,0.50,0.45,0.05,1,1,0,-0.05,69.70,70.63,50.92,0.63,0.3,319,12,14,5,22.22,16.67,5.32,6,2,23,5,15,161.7,89.78,2.8,2.55,37.07,29.76,0,Caen 1-1 Rouen,2025-10-21
Orléans,1.10,2.58,-1.48,0.63,2.33,-1.70,0.47,0.25,0.22,1.10,2.58,-1.48,2,1,1,2.48,55.10,52.25,45.20,0.88,0.57,189,12,11,15,12.5,26.32,11.13,5,4,19,6,12,101.8,55.21,55.0,50.55,96.03,57.97,0,Villefranche 1-2 Orléans,2025-10-21
Villefranche,2.58,1.10,1.48,2.33,0.63,1.70,0.25,0.47,-0.22,2.58,1.10,1.48,1,2,-1,-2.48,44.90,47.75,42.52,0.57,0.88,156,15,15,11,26.32,12.5,14.17,4,5,18,7,13,82.6,44.79,53.8,49.45,69.63,42.03,4,Villefranche 1-2 Orléans,2025-10-21
Dijon,1.42,0.92,0.50,1.42,0.92,0.50,0.00,0.00,0.00,1.42,0.92,0.50,2,0,2,1.50,55.30,58.36,47.67,0.55,0.78,226,8,12,10,21.82,12.82,6.93,8,3,14,1,19,120.3,66.03,40.6,46.56,151.23,81.37,3,Versailles 0-2 Dijon,2025-10-21
Versailles,0.92,1.42,-0.50,0.92,1.42,-0.50,0.00,0.00,0.00,0.92,1.42,-0.50,0,2,-2,-1.50,44.70,41.64,44.62,0.78,0.55,155,11,10,12,12.82,21.82,10.36,3,8,21,5,14,61.9,33.97,46.6,53.44,34.63,18.63,2,Versailles 0-2 Dijon,2025-10-21
Sochaux,1.85,0.32,1.53,1.72,0.32,1.40,0.13,0.00,0.13,1.85,0.32,1.53,1,1,0,-1.53,50.80,64.64,50.65,1.14,0.24,267,12,17,8,14.91,33.33,13.14,10,1,20,7,13,176.3,82.31,80.87,67.17,226.67,91.36,2,Quevilly-Rouen Métropole 1-1 Sochaux,2025-10-21
Quevilly-Rouen Métropole,0.32,1.85,-1.53,0.32,1.72,-1.40,0.00,0.13,-0.13,0.32,1.85,-1.53,1,1,0,1.53,49.20,35.36,39.92,0.24,1.14,155,4,8,17,33.33,14.91,16.44,1,10,14,3,7,37.9,17.69,39.53,32.83,21.43,8.64,1,Quevilly-Rouen Métropole 1-1 Sochaux,2025-10-21
Stade Briochin,1.16,3.42,-2.26,0.76,3.15,-2.39,0.39,0.27,0.12,1.16,3.42,-2.26,0,3,-3,-0.74,55.50,66.43,48.49,0.49,0.51,235,9,11,14,22.45,27.45,13.60,4,2,23,5,10,137.8,71.96,44.13,48.25,122.43,71.09,0,Paris 13 Atletico 3-0 Stade Briochin,2025-10-21
Paris 13 Atletico,3.42,1.16,2.26,3.15,0.76,2.39,0.27,0.39,-0.12,3.42,1.16,2.26,3,0,3,0.74,44.50,33.57,40.38,0.51,0.49,113,5,14,11,27.45,22.45,12.40,2,4,15,3,10,53.7,28.04,47.33,51.75,49.8,28.91,1,Paris 13 Atletico 3-0 Stade Briochin,2025-10-21
Fleury,3.58,2.43,1.15,1.80,1.42,0.38,1.02,0.26,0.76,2.82,1.67,1.15,2,2,0,-1.15,61.80,62.5,46.40,1.45,1.09,221,21,16,14,11.03,12.84,9.84,2,4,32,11,14,135.4,73.39,12.67,13.79,86.27,52.04,3,Bourg-Péronnas 2-2 Fleury,2025-10-21
Bourg-Péronnas,2.43,3.58,-1.15,1.42,1.80,-0.38,0.26,1.02,-0.76,1.67,2.82,-1.15,2,2,0,1.15,38.20,37.5,42.88,1.09,1.45,107,10,14,16,12.84,11.03,10.08,4,2,18,6,18,49.1,26.61,79.2,86.21,79.5,47.96,1,Bourg-Péronnas 2-2 Fleury,2025-10-21
Châteauroux,0.66,0.78,-0.12,0.24,0.78,-0.54,0.42,0.00,0.42,0.66,0.78,-0.12,0,0,0,0.12,54.50,42.81,43.83,0.16,0.65,196,4,4,14,25.0,21.54,11.38,6,2,17,6,10,45.6,28.22,32.2,29.58,20.57,13.19,0,Concarneau 0-0 Châteauroux,2025-10-21
Concarneau,0.78,0.66,0.12,0.78,0.24,0.54,0.00,0.42,-0.42,0.78,0.66,0.12,0,0,0,-0.12,45.50,57.19,46.38,0.65,0.16,191,12,14,4,21.54,25.0,20.41,2,6,17,5,11,116.0,71.78,76.67,70.42,135.43,86.81,2,Concarneau 0-0 Châteauroux,2025-10-21
Valenciennes,1.26,0.42,0.84,0.68,0.42,0.26,0.58,0.00,0.58,1.26,0.42,0.84,1,1,0,-0.84,55.10,69.2,49.73,0.48,0.19,233,6,13,6,27.08,31.58,5.68,11,2,35,7,20,126.4,81.55,39.4,45.25,127.1,71.54,0,Aubagne 1-1 Valenciennes,2025-10-21
Aubagne,0.42,1.26,-0.84,0.42,0.68,-0.26,0.00,0.58,-0.58,0.42,1.26,-0.84,1,1,0,0.84,44.90,30.8,39.95,0.19,0.48,111,7,6,13,31.58,27.08,8.84,2,11,6,1,23,28.6,18.45,47.67,54.75,50.57,28.46,2,Aubagne 1-1 Valenciennes,2025-10-21
Concarneau,1.26,1.54,-0.28,1.26,1.54,-0.28,0.00,0.00,0.00,1.26,1.54,-0.28,2,1,1,1.28,49.90,47.04,44.59,0.51,0.41,179,5,9,11,17.65,26.83,14.04,4,3,9,2,8,69.6,49.86,57.8,52.32,63.37,55.2,1,Valenciennes 1-2 Concarneau,2025-10-17
Valenciennes,1.54,1.26,0.28,1.54,1.26,0.28,0.00,0.00,0.00,1.54,1.26,0.28,1,2,-1,-1.28,50.10,52.96,44.56,0.41,0.51,197,11,11,9,26.83,17.65,11.71,3,4,16,5,14,70.0,50.14,52.67,47.68,51.43,44.8,1,Valenciennes 1-2 Concarneau,2025-10-17
Bourg-Péronnas,1.25,2.84,-1.59,1.18,2.55,-1.37,0.07,0.30,-0.23,1.25,2.84,-1.59,2,1,1,2.59,47.10,37.3,42.80,0.55,0.54,162,15,8,16,14.55,29.63,15.87,2,8,19,4,9,34.9,17.99,37.6,52.22,58.53,30.1,1,Stade Briochin 1-2 Bourg-Péronnas,2025-10-17
Stade Briochin,2.84,1.25,1.59,2.55,1.18,1.37,0.30,0.07,0.23,2.84,1.25,1.59,1,2,-1,-2.59,52.90,62.7,48.65,0.54,0.55,226,14,16,8,29.63,14.55,10.77,8,2,32,5,12,159.1,82.01,34.4,47.78,135.93,69.9,1,Stade Briochin 1-2 Bourg-Péronnas,2025-10-17
Aubagne,0.69,1.42,-0.73,0.69,1.35,-0.66,0.00,0.07,-0.07,0.69,1.42,-0.73,0,2,-2,-1.27,53.80,44.41,43.88,0.3,0.72,191,6,12,10,40.0,13.89,8.97,4,7,13,3,14,57.1,36.35,20.13,25.72,15.93,7.11,1,Sochaux 2-0 Aubagne,2025-10-17
Sochaux,1.42,0.69,0.73,1.35,0.69,0.66,0.07,0.00,0.07,1.42,0.69,0.73,2,0,2,1.27,46.20,55.59,47.98,0.72,0.3,179,6,10,12,13.89,40.0,7.37,7,4,22,8,20,100.0,63.65,58.13,74.28,208.17,92.89,0,Sochaux 2-0 Aubagne,2025-10-17
Caen,0.69,0.83,-0.14,0.34,0.67,-0.33,0.35,0.16,0.19,0.69,0.83,-0.14,1,2,-1,-0.86,55.60,59.49,43.36,0.46,0.65,217,8,14,8,30.43,12.31,12.20,5,2,20,3,15,109.8,73.35,29.0,25.22,77.53,46.76,1,Orléans 2-1 Caen,2025-10-17
Orléans,0.83,0.69,0.14,0.67,0.34,0.33,0.16,0.35,-0.19,0.83,0.69,0.14,2,1,1,0.86,44.40,40.51,40.80,0.65,0.46,136,10,8,14,12.31,30.43,23.94,2,5,11,2,6,39.9,26.65,86.0,74.78,88.27,53.24,0,Orléans 2-1 Caen,2025-10-17
Villefranche,0.52,3.94,-3.42,0.40,3.94,-3.54,0.13,0.00,0.13,0.52,3.94,-3.42,0,3,-3,0.42,52.50,36.49,36.81,0.6,1.85,122,10,7,14,11.67,7.57,13.12,3,4,6,2,15,23.9,14.87,22.53,18.14,2.9,1.24,1,Le Puy Foot 3-0 Villefranche,2025-10-17
Le Puy Foot,3.94,0.52,3.42,3.94,0.40,3.54,0.00,0.13,-0.13,3.94,0.52,3.42,3,0,3,-0.42,47.50,63.51,47.36,1.85,0.6,191,19,14,7,7.57,11.67,13.84,4,3,21,5,8,136.8,85.13,101.67,81.86,230.62,98.76,1,Le Puy Foot 3-0 Villefranche,2025-10-17
Versailles,0.30,0.93,-0.63,0.15,0.79,-0.64,0.16,0.14,0.02,0.30,0.93,-0.63,0,0,0,0.63,42.50,37.92,42.68,0.39,0.64,144,2,5,9,12.82,14.06,10.73,2,6,15,1,14,44.2,30.97,72.4,80.69,87.67,50.22,0,Fleury 0-0 Versailles,2025-10-17
Fleury,0.93,0.30,0.63,0.79,0.15,0.64,0.14,0.16,-0.02,0.93,0.30,0.63,0,0,0,-0.63,57.50,62.08,44.94,0.64,0.39,187,12,9,5,14.06,12.82,6.95,6,2,19,7,16,98.5,69.03,17.33,19.31,86.9,49.78,2,Fleury 0-0 Versailles,2025-10-17
Paris 13 Atletico,2.13,3.37,-1.24,2.00,3.30,-1.30,0.13,0.07,0.06,2.13,3.37,-1.24,0,3,-3,-1.76,51.20,43.42,44.29,0.74,1.2,179,10,13,15,17.57,12.5,8.60,5,9,14,4,14,67.1,34.52,25.2,30.36,35.9,16.57,5,Rouen 3-0 Paris 13 Atletico,2025-10-17
Rouen,3.37,2.13,1.24,3.30,2.00,1.30,0.07,0.13,-0.06,3.37,2.13,1.24,3,0,3,1.76,48.80,56.58,50.00,1.2,0.74,203,15,15,13,12.5,17.57,9.36,9,5,27,6,13,127.3,65.48,57.8,69.64,180.77,83.43,2,Rouen 3-0 Paris 13 Atletico,2025-10-17
Quevilly-Rouen Métropole,1.62,3.79,-2.17,1.62,2.84,-1.22,0.00,0.19,-0.19,1.62,3.03,-1.41,1,4,-3,-0.83,45.60,46.64,42.61,0.44,1.31,183,9,11,13,25.0,9.92,17.00,4,6,18,4,5,49.3,36.9,68.0,61.33,38.4,14.45,1,Dijon 4-1 Quevilly-Rouen Métropole,2025-10-17
Dijon,3.79,1.62,2.17,2.84,1.62,1.22,0.19,0.00,0.19,3.03,1.62,1.41,4,1,3,0.83,54.40,53.36,41.74,1.31,0.44,182,11,13,11,9.92,25.0,10.86,6,4,13,3,15,84.3,63.1,42.87,38.67,227.29,85.55,0,Dijon 4-1 Quevilly-Rouen Métropole,2025-10-17
Villefranche,0.76,2.94,-2.18,0.76,2.51,-1.75,0.00,0.43,-0.43,0.76,2.94,-2.18,1,2,-1,1.18,43.10,33.85,44.22,0.48,1.48,138,9,13,14,27.08,9.46,12.10,3,8,14,1,16,40.9,20.21,64.6,65.7,69.0,36.56,2,Versailles 2-1 Villefranche,2025-10-07
Versailles,2.94,0.76,2.18,2.51,0.76,1.75,0.43,0.00,0.43,2.94,0.76,2.18,2,1,1,-1.18,56.90,66.15,49.10,1.48,0.48,232,15,14,13,9.46,27.08,6.57,8,3,23,3,21,161.5,79.79,33.73,34.3,119.73,63.44,1,Versailles 2-1 Villefranche,2025-10-07
Châteauroux,0.77,1.78,-1.01,0.71,1.72,-1.01,0.07,0.06,0.01,0.77,1.78,-1.01,1,2,-1,0.01,51.40,59.04,48.08,0.9,0.86,189,14,11,8,12.22,9.3,6.40,8,4,20,4,17,93.9,65.07,40.13,53.99,103.03,70.07,0,Villefranche 2-1 Châteauroux,2025-10-03
Villefranche,1.78,0.77,1.01,1.72,0.71,1.01,0.06,0.07,-0.01,1.78,0.77,1.01,2,1,1,-0.01,48.60,40.96,41.86,0.86,0.9,128,13,8,11,9.3,12.22,8.68,4,8,12,4,24,50.4,34.93,34.2,46.01,44.0,29.93,3,Villefranche 2-1 Châteauroux,2025-10-03
